,Gene,Y1a,Y1b,Y3a,Y3b
12684,ENSG00000205763,0.0050528583987515955,0.006625261501188473,9.495401520502253e-10,1.946881041798495e-08
12685,ENSG00000205765,0.0007725573057606789,0.001545496235450697,4.6836123385328926e-07,2.6695818714658302e-06
12686,ENSG00000205771,7.810391908695102e-06,0.00035358731021120166,9.081877861664954e-16,5.934069448874678e-15
12687,ENSG00000205791,0.005049225279164303,0.006620879476247273,3.631531687414918e-06,2.222697515484192e-05
12688,ENSG00000205795,2.0033115269733178e-09,3.576191614975373e-07,2.962337381235432e-07,2.0882607691428287e-06
12689,ENSG00000205808,0.5320404335103875,0.3414738615855909,9.954395630319487e-12,3.622159517141254e-10
12690,ENSG00000205885,0.005045594758624719,0.006616500330323635,4.3151424692249485e-10,1.2776987568431373e-08
12691,ENSG00000205903,0.3880775978505902,0.30037092709182805,7.3167840112305375e-06,3.1112681239160484e-05
12692,ENSG00000205927,1.7671948862013974e-06,5.776268848553754e-06,0.9223343825887598,0.9252105838614995
12693,ENSG00000205930,0.00041589741934586346,0.0007889976964811793,2.7580668578160864e-06,1.3792960509051552e-05
12694,ENSG00000205937,0.0066158884817457625,0.007696064322687473,2.382386970798031e-06,1.9726899482831355e-05
12695,ENSG00000205959,0.005039549661722713,0.0066092081465334235,2.433377688670925e-10,6.11020822482838e-09
12696,ENSG00000205978,2.6476030907064804e-17,3.887866200923654e-09,0.0003042242685845312,0.0011386322166978974
12697,ENSG00000205981,1.3401035677193077e-09,1.7315207030586622e-07,5.245975464152956e-06,3.350168547862324e-05
12698,ENSG00000206052,2.084137750060257e-08,2.1783607688326934e-05,9.758561677632154e-09,1.1863081229199444e-07
12699,ENSG00000206053,0.005034718772896133,0.0066033801480039536,4.653842422415008e-06,2.7344317645356945e-05
12700,ENSG00000206077,0.005033511770774582,0.0066019239461997245,7.543930458323091e-21,2.9001227087675486e-19
12701,ENSG00000206149,3.0242992781799968e-09,6.341945612489654e-07,1.700401561269307e-12,1.709113470208598e-12
12702,ENSG00000206172,9.480976153924352e-09,2.1243971884287235e-06,1.0371455464061717e-13,4.934433356054087e-13
12703,ENSG00000206190,0.01619518959266745,0.023611846814031695,3.3025695681108477e-09,7.496644121889037e-08
12704,ENSG00000206337,0.016191350566820077,0.023606728974256697,7.99481556327026e-05,0.00027714526230480414
12705,ENSG00000206344,0.0007459635875990668,0.0014291594796836831,9.92491948698374e-14,1.9912670695671239e-13
12706,ENSG00000206417,0.0007457839827815992,0.0014288426749496826,1.788204056261047e-06,8.515911180423423e-06
12707,ENSG00000206418,0.005025070813263814,0.006591739461523781,1.9422505186435163e-07,1.5112132928208702e-06
12708,ENSG00000206432,1.4751865211424777e-07,1.4168258160710476e-06,0.0004954404146211983,0.0009981722609351987
12709,ENSG00000206503,0.0007681055670566608,0.0015372958421798679,0.8651876449214059,0.8559746513016654
12710,ENSG00000206527,5.810081741508399e-12,3.635433999833875e-07,1.3625561570396578e-05,5.9017075683149866e-05
12711,ENSG00000206530,0.011979060571619814,0.014674185159370218,1.6517405298332358e-11,8.730101510713373e-10
12712,ENSG00000206535,0.00989367099592776,0.007855107348307465,0.04266306124127601,0.05135923758898145
12713,ENSG00000206560,3.015566449905931e-09,6.325072109378493e-07,9.832716443159992e-07,5.542071231218471e-06
12714,ENSG00000206561,0.9962981863889815,0.9809910860602198,0.0006039585081483538,0.0019051035806112115
12715,ENSG00000206562,0.009935132212632952,0.013543546120933015,0.0753162477370979,0.1205647829062355
12716,ENSG00000206573,0.015556500007342463,0.02170621291177123,2.4875206229640824e-07,2.219982421184639e-06
12717,ENSG00000206579,0.004108023005024658,0.0028186825139503986,7.373974104974146e-05,0.0003370477358097337
12718,ENSG00000207955,0.0002687589181113588,0.0004161242354556089,0.004153521404314419,0.006425981201157009
12719,ENSG00000210082,0.005010633353685245,0.0065743166421332,1.70859880332027e-10,1.3580646523789077e-10
12720,ENSG00000210196,3.0104839498813655e-09,6.31524997250311e-07,1.6206451822071636e-11,2.141302674996236e-09
12721,ENSG00000211445,0.005134693696572676,0.005515127263090127,1.0570207241615057e-05,3.9212735201423615e-05
12722,ENSG00000211448,0.0024613691981734092,0.0033627423638986653,0.27437548931682015,0.3568864014145777
12723,ENSG00000211450,0.00798104668445917,0.009137545371900127,3.893642881498037e-08,7.959788248041194e-07
12724,ENSG00000211451,0.00832854317113921,0.005501369058522835,0.012288639140033863,0.02144173752539511
12725,ENSG00000211455,0.06399324086914732,0.0788722012395436,8.650556127773093e-12,3.0415076585878736e-10
