,Gene,Y1a,Y1b,Y3a,Y3b
9041,ENSG00000166262,4.731390173644242e-15,4.731390173644242e-15,6.506003693062388e-08,6.506003693062388e-08
9042,ENSG00000166263,0.01794608844878334,0.01794608844878334,0.0013036337070356065,0.0013036337070356065
9043,ENSG00000166265,2.1360551175504564e-11,2.1360551175504564e-11,2.4834171420982e-06,2.4834171420982e-06
9044,ENSG00000166266,2.669402637181391e-19,2.669402637181391e-19,3.3008702198775803e-09,3.3008702198775803e-09
9045,ENSG00000166272,2.1461178161369545e-05,2.1461178161369545e-05,0.002708020268074526,0.002708020268074526
9046,ENSG00000166275,1.2752080861947727e-09,1.2752080861947727e-09,2.6315881452244653e-19,2.6315881452244653e-19
9047,ENSG00000166289,1.5826868235731244e-07,1.5826868235731244e-07,0.02941982170473603,0.02941982170473603
9048,ENSG00000166292,1.0860403501054787e-10,1.0860403501054787e-10,1.6643637741484625e-05,1.6643637741484625e-05
9049,ENSG00000166295,3.1588621336091083e-10,3.1588621336091083e-10,3.753716120690338e-09,3.753716120690338e-09
9050,ENSG00000166311,5.00745813019622e-12,5.00745813019622e-12,3.5131693724243677e-07,3.5131693724243677e-07
9051,ENSG00000166313,9.734261385918312e-14,9.734261385918312e-14,0.05396156071718821,0.05396156071718821
9052,ENSG00000166321,6.969139608481464e-11,6.969139608481464e-11,9.586918131235397e-11,9.586918131235397e-11
9053,ENSG00000166326,0.015320720294389568,0.015320720294389568,0.0001146638173006922,0.0001146638173006922
9054,ENSG00000166337,0.0024743273967285356,0.0024743273967285356,2.022972207144079e-08,2.022972207144079e-08
9055,ENSG00000166340,3.2716396792175424e-06,3.2716396792175424e-06,5.922137964487679e-07,5.922137964487679e-07
9056,ENSG00000166341,7.604596895552088e-05,7.604596895552088e-05,1.095277779523904e-09,1.095277779523904e-09
9057,ENSG00000166342,0.9810916656528377,0.9810916656528377,0.9997813447560537,0.9997813447560537
9058,ENSG00000166343,7.034597048214869e-06,7.034597048214869e-06,8.587787941407029e-14,8.587787941407029e-14
9059,ENSG00000166347,3.349293925551636e-07,3.349293925551636e-07,8.217964898939656e-06,8.217964898939656e-06
9060,ENSG00000166348,0.03372956265416207,0.03372956265416207,0.0028337070952028265,0.0028337070952028265
9061,ENSG00000166352,2.845897479441919e-20,2.845897479441919e-20,0.0005717910577203106,0.0005717910577203106
9062,ENSG00000166377,1.1112385836596195e-07,1.1112385836596195e-07,2.263356420767242e-09,2.263356420767242e-09
9063,ENSG00000166387,0.0001336823258365947,0.0001336823258365947,0.7918716261311949,0.7918716261311949
9064,ENSG00000166394,8.327844361806653e-07,8.327844361806653e-07,0.9993192113509005,0.9993192113509005
9065,ENSG00000166398,1.0505051262085624e-05,1.0505051262085624e-05,0.0424793045343844,0.0424793045343844
9066,ENSG00000166401,1.5836887395704335e-13,1.5836887395704335e-13,3.1212430080201876e-12,3.1212430080201876e-12
9067,ENSG00000166402,2.4889650384447566e-12,2.4889650384447566e-12,0.7332971678146559,0.7332971678146559
9068,ENSG00000166405,0.26387646965450084,0.26387646965450084,0.013681293561546142,0.013681293561546142
9069,ENSG00000166411,4.3686848391475346e-15,4.3686848391475346e-15,7.603858824377164e-11,7.603858824377164e-11
9070,ENSG00000166428,0.2360126443458795,0.2360126443458795,6.216578500291411e-08,6.216578500291411e-08
9071,ENSG00000166432,0.0011773906410012251,0.0011773906410012251,0.003313419634601638,0.003313419634601638
9072,ENSG00000166435,5.78454275574585e-17,5.78454275574585e-17,1.7504339403170059e-12,1.7504339403170059e-12
9073,ENSG00000166436,1.9438866343661974e-11,1.9438866343661974e-11,2.9168032871286783e-09,2.9168032871286783e-09
