,Mean,Min,Names
362,-0.1716143640658484,0.2731,TRNAU1AP
363,-0.20616226349692673,0.2739,RAB42
364,-0.15466766990563946,0.01936,TAF12
365,-0.1253897432677023,0.03601,GMEB1
366,-0.18484801374546894,0.01991,YTHDF2
367,-0.3141741228770287,0.01227,OPRD1
368,-0.45108019922385295,0.007906999999999999,EPB41
369,-0.48572047344272173,0.007906999999999999,TMEM200B
370,-0.4934691024247312,0.0427,SRSF4
371,-0.5126268465705013,0.04686,MECR
372,-0.42772487238842094,0.003179,PTPRU
373,-0.985182956577969,0.0004756,MATN1
374,-1.308529268087103,0.0004756,LAPTM5
375,-0.3744114141472115,0.025910000000000002,SDC3
376,-0.527633095778196,0.004011,PUM1
377,-0.3954356520146704,0.006175,NKAIN1
378,-0.4105889169009818,0.046610000000000006,SNRNP40
379,-0.36901950109962756,0.052000000000000005,ZCCHC17
380,-0.4350386620200034,0.1144,FABP3
381,-0.43474890120165194,0.01553,SERINC2
382,-0.3846106978102521,0.04269,TINAGL1
383,-0.2841998684364935,0.04977,HCRTR1
384,-0.3981781402522687,0.016890000000000002,PEF1
385,-0.5957454174915269,0.02048,COL16A1
386,-0.9660885726456161,0.008742,ADGRB2
387,-0.6542677506618895,0.009198999999999999,SPOCD1
388,-0.3582014272074383,0.016919999999999998,PTP4A2
389,-0.17296881903130498,0.1626,KHDRBS1
390,-0.26279154616111283,0.2942,TMEM39B
391,-0.23015884591738872,0.3637,KPNA6
392,-0.23341145192544543,0.07475,TXLNA
393,-0.24337288995975725,0.07475,CCDC28B
394,-0.2229808131420543,0.2681,IQCC
395,-0.22344909200265284,0.2681,DCDC2B
396,-0.25684013960778973,0.2681,TMEM234
397,-0.3080471146961383,0.1781,EIF3I
398,-0.45303513677513435,0.08815,FAM167B
399,-0.38517969185396983,0.07633,LCK
400,-0.09524900414276394,0.2453,HDAC1
401,-0.5362844143769435,0.1425,MARCKSL1
402,-0.42892787624984996,0.1425,TSSK3
403,-0.33859654973669867,0.2276,FAM229A
404,-0.35691455981943637,0.2276,BSDC1
405,-0.3505942520913943,0.09426,ZBTB8B
406,-0.2660134775402124,0.03186,ZBTB8A
407,-0.6862077694910019,0.03146,ZBTB8OS
408,-0.7008842639779376,0.03572,RBBP4
409,-0.6930058455620943,0.0387,SYNC
410,-0.3395266325229841,0.06568,KIAA1522
411,-0.27066315432671323,0.06568,YARS
412,-0.24380583430513625,0.04742,S100PBP
413,-0.26374333973103437,0.08444,FNDC5
414,-0.6722658512876913,0.0009394999999999999,HPCA
415,-0.8030875988871493,0.0009394999999999999,TMEM54
416,-0.32455557422686,0.1013,RNF19B
417,-0.5441192564701917,0.0823,AK2
418,-0.6289946115950577,0.02999,AZIN2
419,-0.32768333765994523,0.01839,TRIM62
420,-0.39249486103279546,0.01438,ZNF362
421,-0.3021998861171485,0.01466,A3GALT2
422,-0.3550238209733979,0.003996,PHC2
423,-0.3292877369799531,0.1455,ZSCAN20
424,-0.4801535809206063,0.000995,CSMD2
425,-0.35544518984605883,0.03433,HMGB4
426,-0.5204901984340256,0.003123,C1orf94
427,-0.5375023421848706,0.2189,GJB5
428,-0.5375023421848706,0.2189,GJB4
429,-0.2658956662852302,0.4454,GJB3
430,-0.5118702092063577,0.07745,GJA4
431,-0.2846949536762963,0.06708,SMIM12
432,-0.41373987751890096,0.055470000000000005,DLGAP3
433,-0.5931638971714179,0.1306,ZMYM6NB
434,-0.5757836931329706,0.02785,ZMYM6
435,-0.45530317749714416,0.1426,ZMYM1
436,-0.2783054427479162,0.07675,SFPQ
437,-1.0057623646888556,0.005224,ZMYM4
438,-0.7009446705768301,0.0183,KIAA0319L
439,-0.6738736452750378,0.01965,NCDN
440,-0.6599402360898624,0.01965,TFAP2E
441,-0.6191802997700967,0.01965,PSMB2
442,-0.30262234379667313,0.1405,C1orf216
443,-0.24612630769891744,0.047189999999999996,CLSPN
444,-0.23497194705600852,0.142,AGO4
445,-0.17496722551617855,0.3459,AGO1
446,-0.1962729179169054,0.4136,AGO3
447,-0.46076303499648363,0.007189,TEKT2
448,-0.5460275760055587,0.007189,ADPRHL2
449,-0.45361205576943786,0.007189,COL8A2
450,-0.2666585129935729,0.016569999999999998,TRAPPC3
451,-0.41337669244928443,0.01757,MAP7D1
452,-0.5232796460583311,0.06673,THRAP3
453,-0.7382123158025842,0.0653,SH3D21
454,-0.6796122863228189,0.0653,EVA1B
455,-0.6048806264087229,0.02756,STK40
456,-0.5017045736261446,0.02756,LSM10
457,-0.3431930494369028,0.1089,OSCP1
458,-0.3542219042682956,0.0007928999999999999,MRPS15
459,-0.3717184982660214,0.0007928999999999999,CSF3R
460,-0.31453526205969784,0.003068,GRIK3
461,-0.32036177248242514,0.08509,ZC3H12A
462,-0.5524595846698792,0.010029999999999999,MEAF6
463,-0.5974916183629128,0.01441,SNIP1
464,-0.6268010134315286,0.01891,DNALI1
465,-0.546285877491816,0.015880000000000002,GNL2
466,-0.516035646609312,0.015009999999999999,RSPO1
467,-0.4041141146322469,0.08221,C1orf109
468,-0.38891141017210795,0.05063,CDCA8
469,-0.30794780819809425,0.07326,EPHA10
470,-0.3569030065370945,0.1792,MANEAL
471,-0.3512941768881779,0.1156,YRDC
472,-0.33058381952967614,0.1156,C1orf122
473,-0.3539362225683447,0.1001,MTF1
474,-0.39614226505019495,0.08527,INPP5B
475,-0.4200055684613889,0.2076,SF3A3
476,-0.3398787291398452,0.1165,FHL3
477,-0.3527254561799861,0.1165,UTP11L
478,-0.27610410070051394,0.1209,POU3F1
479,-0.5699436793554364,0.06517,RRAGC
480,-0.6778077670225013,0.04797,MYCBP
481,-0.7298588866382636,0.04797,GJA9
482,-0.4763797679582566,0.04922,RHBDL2
483,-0.24600069146271522,0.02128,AKIRIN1
484,-0.12933399351341032,0.1788,NDUFS5
485,-0.5532679056521886,0.0315,MACF1
486,-0.5944721408258541,0.07082000000000001,KIAA0754
487,-0.4645101551653008,0.02256,BMP8A
488,-0.3250371856871287,0.003151,PABPC4
489,-0.3922089326941525,0.009436,HEYL
490,-0.48541165641526307,0.01522,NT5C1A
491,-0.40875735538452235,0.01522,HPCAL4
492,-0.25716732524444824,0.08828,PPIE
493,-0.26520397850679006,0.1031,BMP8B
494,-0.3335339200621656,0.1052,OXCT2
495,-0.2701686338868833,0.006706,LOC101929536
496,-1.0976094675039088,0.00020140000000000002,TRIT1
497,-1.1337783949746787,0.0004723,MYCL
498,-0.8652727602729904,0.001377,MFSD2A
499,-0.32070255934425723,0.1053,CAP1
500,-0.4125750858711402,0.04857,PPT1
501,-0.5148721791490828,0.0070409999999999995,RLF
502,-0.44282846685453936,0.03941,TMCO2
503,-0.3168189605292274,0.03941,ZMPSTE24
504,-0.16538039508918706,0.05975,COL9A2
505,-0.25000720613163624,0.102,SMAP2
506,-0.453233365287985,0.04237,ZFP69B
