,Gene,Y0a,Y0b
103,ENSG00000006128,0.0004374536076582411,0.00031516753756818684
104,ENSG00000006194,0.00011571226508978037,0.0035223914812265284
105,ENSG00000006210,2.047281566236227e-11,1.2381980623298854e-08
106,ENSG00000006282,7.830913928199232e-11,1.5894364458557022e-08
107,ENSG00000006283,8.603652367206371e-06,1.4276494837201949e-05
108,ENSG00000006432,3.142265165641166e-08,4.3929764145136004e-06
109,ENSG00000006451,8.844492186767955e-07,3.349158741580946e-05
110,ENSG00000006459,0.0002276266470902674,0.0003678480814921223
111,ENSG00000006468,2.921337470285733e-11,3.170186678789618e-10
112,ENSG00000006530,9.04325666254941e-08,3.3762737538311716e-06
113,ENSG00000006534,0.00010307597098391411,0.0005997837209911461
114,ENSG00000006576,7.370119541536152e-13,7.834822810547138e-12
115,ENSG00000006607,2.284584040750207e-07,2.5677494959057485e-06
116,ENSG00000006611,5.081409679904126e-19,1.074515747570055e-17
117,ENSG00000006625,8.862840729339816e-12,6.251186737343225e-09
118,ENSG00000006634,4.985631245095041e-05,0.0001379536968304182
119,ENSG00000006652,1.825672800389152e-06,3.4127752564381737e-06
120,ENSG00000006695,1.0527557093890518e-08,4.0068288314449895e-08
121,ENSG00000006704,0.00022699791566756377,0.00036658850874251003
122,ENSG00000006712,1.529026648400473e-14,1.1763421615241462e-12
123,ENSG00000006715,2.4400151855529565e-10,3.896348373477524e-08
124,ENSG00000006740,0.00017753552955394124,0.028720652506751942
125,ENSG00000006744,1.5624103934156036e-13,1.124026510996935e-11
126,ENSG00000006747,0.999984900466869,0.999986553804361
127,ENSG00000006756,8.118304833519098e-11,1.0644705414329271e-07
128,ENSG00000006757,8.44633120677817e-07,0.000113980648600672
129,ENSG00000006831,0.24806683538761548,0.4201512968872465
130,ENSG00000006837,2.7561909314724422e-12,1.4949440097087357e-09
131,ENSG00000007001,0.3120465580879536,0.4542078427797715
132,ENSG00000007047,3.6422423861074585e-23,1.7466149040610645e-15
133,ENSG00000007062,3.129229480277665e-07,6.91087939180027e-05
