,GeneSymb,MeanPval,OR,Pval,Y,Score
1352,PHF20L1,-2.485155746434016,-3.493652748510345,0.000211202,0.0003207804674758931,11.073600776045744
1353,PTH1R,-1.9545815380619997,-7.081069317651817,0.000533698,8.29718256932768e-08,8.016758415276287
1354,C9orf16,-2.307692167036425,-1.4986184337799868,0.00054102,0.030748096047994094,13.246098670173692
1355,CD55,-2.0999082485099456,-6.7794118949103686,0.000314533,1.661835503139057e-07,8.17308912756979
1356,SCP2,-2.928512845077894,-3.1146835465611926,5.30107e-05,0.0007673315895747507,11.009212879351018
1357,PDE9A,-2.628800843780587,6.3176869563339055,0.000108798,0.9999995188141645,20.741295383543424
1358,CIT,-2.7609162591212995,-1.246098731790754,6.20726e-05,0.05369483108675957,13.04539428007805
1359,BTN2A2,-1.758481158334143,-1.380882347941231,0.000631314,0.03994070344019432,13.913045764714731
1360,GLI3,-2.5241574933540747,-0.6494609614870354,0.000135417,0.18310674713777858,13.878790816148994
1361,DAP,-3.2603058405277268,-0.5420474466489854,3.58637e-05,0.2230274141564033,13.250055983813391
1362,DOK4,-1.7961265015973067,-8.142859979075075,0.000780376,7.196809678339936e-09,7.113422790317722
1363,LRP11,-1.819153631179938,-4.021688692606118,0.000169598,9.51195956651786e-05,11.211566947204048
1364,PLAT,-2.290617981743489,-0.48621894250304365,0.000161587,0.2460928174403463,14.275572346743571
1365,RAB3A,-2.2503451060996458,-6.422945739563047,0.000574918,3.776192248712634e-07,8.379118425327412
1366,CCDC18,-2.0748891991761784,-8.520789095429569,6.38733e-05,3.014469563658363e-09,6.456730976384357
1367,PLEKHG2,-1.9911303766272879,-2.2226817439741433,0.000776461,0.005952854103846323,12.838597150388672
1368,PLEKHG3,-2.1136009913666935,-0.8638999555035963,0.000186491,0.12034118985274701,14.074908324119814
1369,SLC7A10,-1.7859456532116718,-2.908088963214869,0.00139897,0.0012341692254077285,12.358374654563564
1370,SLC7A11,-1.9648521722434076,-6.548535699901975,0.00434048,2.8279008424439277e-07,8.53902139884472
1371,ACTL6B,-1.5778338424149565,-6.162929820866255,0.00200082,6.871790025138674e-07,9.311645607708893
1372,NFIX,-1.977148400425886,-2.9430299700090545,0.000175004,0.0011388725937313644,12.132230900555165
1373,FOLR2,-2.160962521901174,-5.230609766467348,0.00118985,5.880140182984774e-06,9.660836982621582
